datetime_beginning_ept,load_area,mw,year,black_friday
2016-11-24 22:00:00,AEPOPT,4963.398,2016,2016-11-25
2016-11-24 22:00:00,AP,4497.524,2016,2016-11-25
2016-11-24 22:00:00,OE,5682.456,2016,2016-11-25
2016-11-24 22:00:00,PAPWR,423.256,2016,2016-11-25
2016-11-24 22:00:00,CE,9370.375,2016,2016-11-25
2016-11-24 22:00:00,DAY,1540.0,2016,2016-11-25
2016-11-24 22:00:00,DEOK,2418.928,2016,2016-11-25
2016-11-24 22:00:00,DUQ,1321.691,2016,2016-11-25
2016-11-24 22:00:00,RTO,72066.448,2016,2016-11-25
2016-11-24 22:00:00,DOM,8763.786,2016,2016-11-25
2016-11-24 22:00:00,EKPC,1119.083,2016,2016-11-25
2016-11-24 23:00:00,AE,895.801,2016,2016-11-25
2016-11-24 23:00:00,BC,2876.33,2016,2016-11-25
2016-11-24 23:00:00,DPLCO,1582.753,2016,2016-11-25
2016-11-24 23:00:00,EASTON,23.607,2016,2016-11-25
2016-11-24 23:00:00,JC,2044.143,2016,2016-11-25
2016-11-24 23:00:00,ME,1274.767,2016,2016-11-25
2016-11-24 23:00:00,PE,3620.523,2016,2016-11-25
2016-11-24 23:00:00,PEPCO,2320.604,2016,2016-11-25
2016-11-24 23:00:00,SMECO,321.488,2016,2016-11-25
2016-11-24 23:00:00,PLCO,3518.408,2016,2016-11-25
2016-11-24 23:00:00,UGI,101.827,2016,2016-11-25
2016-11-24 23:00:00,PN,1501.385,2016,2016-11-25
2016-11-24 23:00:00,PS,3959.738,2016,2016-11-25
2016-11-24 23:00:00,RECO,129.471,2016,2016-11-25
2016-11-24 23:00:00,AEPAPT,3424.048,2016,2016-11-25
2016-11-24 23:00:00,AEPIMP,2416.882,2016,2016-11-25
2016-11-24 23:00:00,AEPKPT,596.449,2016,2016-11-25
2016-11-24 23:00:00,AEPOPT,4804.638,2016,2016-11-25
2016-11-24 23:00:00,AP,4294.374,2016,2016-11-25
2016-11-24 23:00:00,OE,5457.675,2016,2016-11-25
2016-11-24 23:00:00,PAPWR,400.053,2016,2016-11-25
2016-11-24 23:00:00,CE,9078.149,2016,2016-11-25
2016-11-24 23:00:00,DAY,1477.0,2016,2016-11-25
2016-11-24 23:00:00,DEOK,2306.876,2016,2016-11-25
2016-11-24 23:00:00,DUQ,1274.543,2016,2016-11-25
2016-11-24 23:00:00,RTO,69173.607,2016,2016-11-25
2016-11-24 23:00:00,DOM,8448.027,2016,2016-11-25
2016-11-24 23:00:00,EKPC,1024.048,2016,2016-11-25
2016-11-25 00:00:00,AE,846.876,2016,2016-11-25
2016-11-25 00:00:00,BC,2774.762,2016,2016-11-25
2016-11-25 00:00:00,DPLCO,1533.757,2016,2016-11-25
2016-11-25 00:00:00,EASTON,23.296,2016,2016-11-25
2016-11-25 00:00:00,JC,1891.936,2016,2016-11-25
2016-11-25 00:00:00,ME,1227.554,2016,2016-11-25
2016-11-25 00:00:00,PE,3440.817,2016,2016-11-25
2016-11-25 00:00:00,PEPCO,2269.189,2016,2016-11-25
2016-11-25 00:00:00,SMECO,310.814,2016,2016-11-25
2016-11-25 00:00:00,PLCO,3366.115,2016,2016-11-25
2016-11-25 00:00:00,UGI,95.828,2016,2016-11-25
2016-11-25 00:00:00,PN,1431.23,2016,2016-11-25
2016-11-25 00:00:00,PS,3774.985,2016,2016-11-25
2016-11-25 00:00:00,RECO,119.528,2016,2016-11-25
2016-11-25 00:00:00,AEPAPT,3334.443,2016,2016-11-25
2016-11-25 00:00:00,AEPIMP,2405.325,2016,2016-11-25
2016-11-25 00:00:00,AEPKPT,586.318,2016,2016-11-25
2016-11-25 00:00:00,AEPOPT,4653.348,2016,2016-11-25
2016-11-25 00:00:00,AP,4184.461,2016,2016-11-25
2016-11-25 00:00:00,OE,5229.786,2016,2016-11-25
2016-11-25 00:00:00,PAPWR,353.811,2016,2016-11-25
2016-11-25 00:00:00,CE,8719.889,2016,2016-11-25
2016-11-25 00:00:00,DAY,1428.0,2016,2016-11-25
2016-11-25 00:00:00,DEOK,2225.938,2016,2016-11-25
2016-11-25 00:00:00,DUQ,1215.448,2016,2016-11-25
2016-11-25 00:00:00,RTO,66621.761,2016,2016-11-25
2016-11-25 00:00:00,DOM,8182.45,2016,2016-11-25
2016-11-25 00:00:00,EKPC,995.857,2016,2016-11-25
2016-11-25 01:00:00,AE,821.158,2016,2016-11-25
2016-11-25 01:00:00,BC,2724.884,2016,2016-11-25
2016-11-25 01:00:00,DPLCO,1508.508,2016,2016-11-25
2016-11-25 01:00:00,EASTON,22.702,2016,2016-11-25
2016-11-25 01:00:00,JC,1826.893,2016,2016-11-25
2016-11-25 01:00:00,ME,1185.177,2016,2016-11-25
2016-11-25 01:00:00,PE,3331.215,2016,2016-11-25
2016-11-25 01:00:00,PEPCO,2211.73,2016,2016-11-25
2016-11-25 01:00:00,SMECO,305.329,2016,2016-11-25
2016-11-25 01:00:00,PLCO,3275.616,2016,2016-11-25
2016-11-25 01:00:00,UGI,92.74,2016,2016-11-25
2016-11-25 01:00:00,PN,1392.714,2016,2016-11-25
2016-11-25 01:00:00,PS,3651.921,2016,2016-11-25
2016-11-25 01:00:00,RECO,113.957,2016,2016-11-25
2016-11-25 01:00:00,AEPAPT,3290.53,2016,2016-11-25
2016-11-25 01:00:00,AEPIMP,2350.098,2016,2016-11-25
2016-11-25 01:00:00,AEPKPT,573.305,2016,2016-11-25
2016-11-25 01:00:00,AEPOPT,4568.269,2016,2016-11-25
2016-11-25 01:00:00,AP,4080.646,2016,2016-11-25
2016-11-25 01:00:00,OE,5138.417,2016,2016-11-25
2016-11-25 01:00:00,PAPWR,368.326,2016,2016-11-25
2016-11-25 01:00:00,CE,8432.953,2016,2016-11-25
2016-11-25 01:00:00,DAY,1398.0,2016,2016-11-25
2016-11-25 01:00:00,DEOK,2169.892,2016,2016-11-25
2016-11-25 01:00:00,DUQ,1189.548,2016,2016-11-25
2016-11-25 01:00:00,RTO,65101.79,2016,2016-11-25
2016-11-25 01:00:00,DOM,8029.438,2016,2016-11-25
2016-11-25 01:00:00,EKPC,1047.824,2016,2016-11-25
2016-11-25 02:00:00,AE,811.379,2016,2016-11-25
2016-11-25 02:00:00,BC,2702.894,2016,2016-11-25
2016-11-25 02:00:00,DPLCO,1508.574,2016,2016-11-25
2016-11-25 02:00:00,EASTON,22.598,2016,2016-11-25
2016-11-25 02:00:00,JC,1776.686,2016,2016-11-25
2016-11-25 02:00:00,ME,1174.824,2016,2016-11-25
2016-11-25 02:00:00,PE,3269.658,2016,2016-11-25
2016-11-25 02:00:00,PEPCO,2173.615,2016,2016-11-25
2016-11-25 02:00:00,SMECO,304.782,2016,2016-11-25
2016-11-25 02:00:00,PLCO,3237.36,2016,2016-11-25
2016-11-25 02:00:00,UGI,91.213,2016,2016-11-25
2016-11-25 02:00:00,PN,1383.457,2016,2016-11-25
2016-11-25 02:00:00,PS,3571.574,2016,2016-11-25
2016-11-25 02:00:00,RECO,110.781,2016,2016-11-25
2016-11-25 02:00:00,AEPAPT,3272.525,2016,2016-11-25
2016-11-25 02:00:00,AEPIMP,2226.218,2016,2016-11-25
2016-11-25 02:00:00,AEPKPT,568.611,2016,2016-11-25
2016-11-25 02:00:00,AEPOPT,4465.553,2016,2016-11-25
2016-11-25 02:00:00,AP,4045.13,2016,2016-11-25
2016-11-25 02:00:00,OE,5042.022,2016,2016-11-25
2016-11-25 02:00:00,PAPWR,366.048,2016,2016-11-25
2016-11-25 02:00:00,CE,8235.205,2016,2016-11-25
2016-11-25 02:00:00,DAY,1380.0,2016,2016-11-25
2016-11-25 02:00:00,DEOK,2157.729,2016,2016-11-25
2016-11-25 02:00:00,DUQ,1182.251,2016,2016-11-25
2016-11-25 02:00:00,RTO,64054.167,2016,2016-11-25
2016-11-25 02:00:00,DOM,7962.688,2016,2016-11-25
2016-11-25 02:00:00,EKPC,1010.792,2016,2016-11-25
2016-11-25 03:00:00,AE,809.501,2016,2016-11-25
2016-11-25 03:00:00,BC,2690.934,2016,2016-11-25
2016-11-25 03:00:00,DPLCO,1526.166,2016,2016-11-25
2016-11-25 03:00:00,EASTON,22.721,2016,2016-11-25
2016-11-25 03:00:00,JC,1767.472,2016,2016-11-25
2016-11-25 03:00:00,ME,1170.62,2016,2016-11-25
2016-11-25 03:00:00,PE,3254.517,2016,2016-11-25
2016-11-25 03:00:00,PEPCO,2165.626,2016,2016-11-25
2016-11-25 03:00:00,SMECO,309.056,2016,2016-11-25
2016-11-25 03:00:00,PLCO,3249.797,2016,2016-11-25
2016-11-25 03:00:00,UGI,90.9,2016,2016-11-25
2016-11-25 03:00:00,PN,1377.59,2016,2016-11-25
2016-11-25 03:00:00,PS,3555.207,2016,2016-11-25
2016-11-25 03:00:00,RECO,109.79,2016,2016-11-25
2016-11-25 03:00:00,AEPAPT,3293.856,2016,2016-11-25
2016-11-25 03:00:00,AEPIMP,2254.921,2016,2016-11-25
2016-11-25 03:00:00,AEPKPT,563.642,2016,2016-11-25
2016-11-25 03:00:00,AEPOPT,4492.161,2016,2016-11-25
2016-11-25 03:00:00,AP,4046.341,2016,2016-11-25
2016-11-25 03:00:00,OE,5077.797,2016,2016-11-25
2016-11-25 03:00:00,PAPWR,366.482,2016,2016-11-25
2016-11-25 03:00:00,CE,8112.489,2016,2016-11-25
2016-11-25 03:00:00,DAY,1381.0,2016,2016-11-25
2016-11-25 03:00:00,DEOK,2149.774,2016,2016-11-25
2016-11-25 03:00:00,DUQ,1181.478,2016,2016-11-25
2016-11-25 03:00:00,RTO,64056.313,2016,2016-11-25
2016-11-25 03:00:00,DOM,8010.689,2016,2016-11-25
2016-11-25 03:00:00,EKPC,1025.786,2016,2016-11-25
2016-11-25 04:00:00,AE,825.035,2016,2016-11-25
2016-11-25 04:00:00,BC,2775.025,2016,2016-11-25
2016-11-25 04:00:00,DPLCO,1575.092,2016,2016-11-25
2016-11-25 04:00:00,EASTON,23.412,2016,2016-11-25
2016-11-25 04:00:00,JC,1803.092,2016,2016-11-25
2016-11-25 04:00:00,ME,1192.661,2016,2016-11-25
2016-11-25 04:00:00,PE,3333.01,2016,2016-11-25
2016-11-25 04:00:00,PEPCO,2223.722,2016,2016-11-25
2016-11-25 04:00:00,SMECO,320.74,2016,2016-11-25
2016-11-25 04:00:00,PLCO,3311.567,2016,2016-11-25
2016-11-25 04:00:00,UGI,92.602,2016,2016-11-25
2016-11-25 04:00:00,PN,1407.161,2016,2016-11-25
2016-11-25 04:00:00,PS,3590.825,2016,2016-11-25
2016-11-25 04:00:00,RECO,111.503,2016,2016-11-25
2016-11-25 04:00:00,AEPAPT,3349.686,2016,2016-11-25
2016-11-25 04:00:00,AEPIMP,2364.578,2016,2016-11-25
2016-11-25 04:00:00,AEPKPT,572.421,2016,2016-11-25
2016-11-25 04:00:00,AEPOPT,4549.057,2016,2016-11-25
2016-11-25 04:00:00,AP,4138.965,2016,2016-11-25
2016-11-25 04:00:00,OE,5153.105,2016,2016-11-25
2016-11-25 04:00:00,PAPWR,374.991,2016,2016-11-25
2016-11-25 04:00:00,CE,8084.791,2016,2016-11-25
2016-11-25 04:00:00,DAY,1412.0,2016,2016-11-25
2016-11-25 04:00:00,DEOK,2193.835,2016,2016-11-25
2016-11-25 04:00:00,DUQ,1193.901,2016,2016-11-25
2016-11-25 04:00:00,RTO,65244.629,2016,2016-11-25
2016-11-25 04:00:00,DOM,8214.024,2016,2016-11-25
2016-11-25 04:00:00,EKPC,1057.828,2016,2016-11-25
2016-11-25 05:00:00,AE,857.378,2016,2016-11-25
2016-11-25 05:00:00,BC,2909.206,2016,2016-11-25
2016-11-25 05:00:00,DPLCO,1669.113,2016,2016-11-25
2016-11-25 05:00:00,EASTON,25.203,2016,2016-11-25
2016-11-25 05:00:00,JC,1898.038,2016,2016-11-25
2016-11-25 05:00:00,ME,1264.124,2016,2016-11-25
2016-11-25 05:00:00,PE,3526.928,2016,2016-11-25
2016-11-25 05:00:00,PEPCO,2366.999,2016,2016-11-25
2016-11-25 05:00:00,SMECO,335.87,2016,2016-11-25
2016-11-25 05:00:00,PLCO,3517.891,2016,2016-11-25
2016-11-25 05:00:00,UGI,98.199,2016,2016-11-25
2016-11-25 05:00:00,PN,1499.497,2016,2016-11-25
2016-11-25 05:00:00,PS,3736.947,2016,2016-11-25
2016-11-25 05:00:00,RECO,116.421,2016,2016-11-25
2016-11-25 05:00:00,AEPAPT,3484.042,2016,2016-11-25
2016-11-25 05:00:00,AEPIMP,2477.926,2016,2016-11-25
2016-11-25 05:00:00,AEPKPT,582.074,2016,2016-11-25
2016-11-25 05:00:00,AEPOPT,4733.691,2016,2016-11-25
2016-11-25 05:00:00,AP,4284.921,2016,2016-11-25
2016-11-25 05:00:00,OE,5314.566,2016,2016-11-25
2016-11-25 05:00:00,PAPWR,389.046,2016,2016-11-25
2016-11-25 05:00:00,CE,8238.946,2016,2016-11-25
2016-11-25 05:00:00,DAY,1477.0,2016,2016-11-25
2016-11-25 05:00:00,DEOK,2299.763,2016,2016-11-25
2016-11-25 05:00:00,DUQ,1231.433,2016,2016-11-25
2016-11-25 05:00:00,RTO,68021.9,2016,2016-11-25
2016-11-25 05:00:00,DOM,8585.998,2016,2016-11-25
2016-11-25 05:00:00,EKPC,1100.68,2016,2016-11-25
2016-11-25 06:00:00,AE,908.633,2016,2016-11-25
2016-11-25 06:00:00,BC,3091.668,2016,2016-11-25
2016-11-25 06:00:00,DPLCO,1786.121,2016,2016-11-25
2016-11-25 06:00:00,EASTON,27.631,2016,2016-11-25
2016-11-25 06:00:00,JC,2018.862,2016,2016-11-25
2016-11-25 06:00:00,ME,1347.937,2016,2016-11-25
2016-11-25 06:00:00,PE,3681.587,2016,2016-11-25
2016-11-25 06:00:00,PEPCO,2570.752,2016,2016-11-25
2016-11-25 06:00:00,SMECO,351.679,2016,2016-11-25
2016-11-25 06:00:00,PLCO,3791.008,2016,2016-11-25
2016-11-25 06:00:00,UGI,105.532,2016,2016-11-25
2016-11-25 06:00:00,PN,1594.645,2016,2016-11-25
2016-11-25 06:00:00,PS,3940.265,2016,2016-11-25
2016-11-25 06:00:00,RECO,123.125,2016,2016-11-25
2016-11-25 06:00:00,AEPAPT,3616.893,2016,2016-11-25
2016-11-25 06:00:00,AEPIMP,2547.065,2016,2016-11-25
2016-11-25 06:00:00,AEPKPT,602.636,2016,2016-11-25
2016-11-25 06:00:00,AEPOPT,5006.612,2016,2016-11-25
2016-11-25 06:00:00,AP,4490.465,2016,2016-11-25
2016-11-25 06:00:00,OE,5636.069,2016,2016-11-25
2016-11-25 06:00:00,PAPWR,415.034,2016,2016-11-25
2016-11-25 06:00:00,CE,8636.841,2016,2016-11-25
2016-11-25 06:00:00,DAY,1556.0,2016,2016-11-25
2016-11-25 06:00:00,DEOK,2413.763,2016,2016-11-25
2016-11-25 06:00:00,DUQ,1304.067,2016,2016-11-25
2016-11-25 06:00:00,RTO,71726.708,2016,2016-11-25
2016-11-25 06:00:00,DOM,9039.21,2016,2016-11-25
2016-11-25 06:00:00,EKPC,1122.608,2016,2016-11-25
2016-11-25 07:00:00,AE,919.274,2016,2016-11-25
2016-11-25 07:00:00,BC,3171.147,2016,2016-11-25
2016-11-25 07:00:00,DPLCO,1853.045,2016,2016-11-25
2016-11-25 07:00:00,EASTON,28.641,2016,2016-11-25
2016-11-25 07:00:00,JC,2106.933,2016,2016-11-25
2016-11-25 07:00:00,ME,1408.835,2016,2016-11-25
2016-11-25 07:00:00,PE,3836.531,2016,2016-11-25
2016-11-25 07:00:00,PEPCO,2632.694,2016,2016-11-25
2016-11-25 07:00:00,SMECO,365.236,2016,2016-11-25
2016-11-25 07:00:00,PLCO,3971.43,2016,2016-11-25
2016-11-25 07:00:00,UGI,111.46,2016,2016-11-25
2016-11-25 07:00:00,PN,1686.282,2016,2016-11-25
2016-11-25 07:00:00,PS,4039.871,2016,2016-11-25
2016-11-25 07:00:00,RECO,129.972,2016,2016-11-25
2016-11-25 07:00:00,AEPAPT,3744.784,2016,2016-11-25
2016-11-25 07:00:00,AEPIMP,2628.772,2016,2016-11-25
2016-11-25 07:00:00,AEPKPT,617.448,2016,2016-11-25
2016-11-25 07:00:00,AEPOPT,5243.325,2016,2016-11-25
2016-11-25 07:00:00,AP,4646.889,2016,2016-11-25
2016-11-25 07:00:00,OE,5912.047,2016,2016-11-25
2016-11-25 07:00:00,PAPWR,442.19,2016,2016-11-25
2016-11-25 07:00:00,CE,9119.318,2016,2016-11-25
2016-11-25 07:00:00,DAY,1651.0,2016,2016-11-25
2016-11-25 07:00:00,DEOK,2538.778,2016,2016-11-25
2016-11-25 07:00:00,DUQ,1346.944,2016,2016-11-25
2016-11-25 07:00:00,RTO,74746.861,2016,2016-11-25
2016-11-25 07:00:00,DOM,9360.35,2016,2016-11-25
2016-11-25 07:00:00,EKPC,1233.665,2016,2016-11-25
2016-11-25 08:00:00,AE,943.822,2016,2016-11-25
2016-11-25 08:00:00,BC,3272.062,2016,2016-11-25
2016-11-25 08:00:00,DPLCO,1917.65,2016,2016-11-25
2016-11-25 08:00:00,EASTON,29.922,2016,2016-11-25
2016-11-25 08:00:00,JC,2187.32,2016,2016-11-25
2016-11-25 08:00:00,ME,1467.055,2016,2016-11-25
2016-11-25 08:00:00,PE,3970.621,2016,2016-11-25
2016-11-25 08:00:00,PEPCO,2734.856,2016,2016-11-25
2016-11-25 08:00:00,SMECO,376.547,2016,2016-11-25
2016-11-25 08:00:00,PLCO,4071.906,2016,2016-11-25
2016-11-25 08:00:00,UGI,115.982,2016,2016-11-25
2016-11-25 08:00:00,PN,1743.558,2016,2016-11-25
2016-11-25 08:00:00,PS,4173.799,2016,2016-11-25
2016-11-25 08:00:00,RECO,136.028,2016,2016-11-25
2016-11-25 08:00:00,AEPAPT,3814.42,2016,2016-11-25
2016-11-25 08:00:00,AEPIMP,2676.378,2016,2016-11-25
2016-11-25 08:00:00,AEPKPT,634.961,2016,2016-11-25
2016-11-25 08:00:00,AEPOPT,5405.786,2016,2016-11-25
2016-11-25 08:00:00,AP,4815.447,2016,2016-11-25
2016-11-25 08:00:00,OE,6023.858,2016,2016-11-25
2016-11-25 08:00:00,PAPWR,461.009,2016,2016-11-25
2016-11-25 08:00:00,CE,9308.146,2016,2016-11-25
2016-11-25 08:00:00,DAY,1703.0,2016,2016-11-25
2016-11-25 08:00:00,DEOK,2608.902,2016,2016-11-25
2016-11-25 08:00:00,DUQ,1375.22,2016,2016-11-25
2016-11-25 08:00:00,RTO,76871.427,2016,2016-11-25
2016-11-25 08:00:00,DOM,9601.626,2016,2016-11-25
2016-11-25 08:00:00,EKPC,1301.546,2016,2016-11-25
2016-11-25 09:00:00,AE,983.514,2016,2016-11-25
2016-11-25 09:00:00,BC,3317.894,2016,2016-11-25
2016-11-25 09:00:00,DPLCO,1938.796,2016,2016-11-25
2016-11-25 09:00:00,EASTON,30.572,2016,2016-11-25
2016-11-25 09:00:00,JC,2215.557,2016,2016-11-25
2016-11-25 09:00:00,ME,1508.519,2016,2016-11-25
2016-11-25 09:00:00,PE,4104.051,2016,2016-11-25
2016-11-25 09:00:00,PEPCO,2748.064,2016,2016-11-25
2016-11-25 09:00:00,SMECO,386.657,2016,2016-11-25
2016-11-25 09:00:00,PLCO,4222.102,2016,2016-11-25
2016-11-25 09:00:00,UGI,122.234,2016,2016-11-25
2016-11-25 09:00:00,PN,1799.061,2016,2016-11-25
2016-11-25 09:00:00,PS,4247.835,2016,2016-11-25
2016-11-25 09:00:00,RECO,138.054,2016,2016-11-25
2016-11-25 09:00:00,AEPAPT,3857.255,2016,2016-11-25
2016-11-25 09:00:00,AEPIMP,2812.776,2016,2016-11-25
2016-11-25 09:00:00,AEPKPT,644.087,2016,2016-11-25
2016-11-25 09:00:00,AEPOPT,5631.053,2016,2016-11-25
2016-11-25 09:00:00,AP,4929.726,2016,2016-11-25
2016-11-25 09:00:00,OE,6159.95,2016,2016-11-25
2016-11-25 09:00:00,PAPWR,468.431,2016,2016-11-25
2016-11-25 09:00:00,CE,9503.221,2016,2016-11-25
2016-11-25 09:00:00,DAY,1764.0,2016,2016-11-25
2016-11-25 09:00:00,DEOK,2718.002,2016,2016-11-25
2016-11-25 09:00:00,DUQ,1416.725,2016,2016-11-25
2016-11-25 09:00:00,RTO,78801.83,2016,2016-11-25
2016-11-25 09:00:00,DOM,9744.209,2016,2016-11-25
2016-11-25 09:00:00,EKPC,1389.485,2016,2016-11-25
2016-11-25 10:00:00,AE,998.355,2016,2016-11-25
2016-11-25 10:00:00,BC,3344.188,2016,2016-11-25
2016-11-25 10:00:00,DPLCO,1938.468,2016,2016-11-25
2016-11-25 10:00:00,EASTON,30.63,2016,2016-11-25
2016-11-25 10:00:00,JC,2205.234,2016,2016-11-25
2016-11-25 10:00:00,ME,1517.326,2016,2016-11-25
2016-11-25 10:00:00,PE,4181.924,2016,2016-11-25
2016-11-25 10:00:00,PEPCO,2763.743,2016,2016-11-25
2016-11-25 10:00:00,SMECO,382.213,2016,2016-11-25
2016-11-25 10:00:00,PLCO,4224.247,2016,2016-11-25
2016-11-25 10:00:00,UGI,124.923,2016,2016-11-25
2016-11-25 10:00:00,PN,1821.611,2016,2016-11-25
2016-11-25 10:00:00,PS,4277.178,2016,2016-11-25
2016-11-25 10:00:00,RECO,140.077,2016,2016-11-25
2016-11-25 10:00:00,AEPAPT,3822.879,2016,2016-11-25
2016-11-25 10:00:00,AEPIMP,2748.209,2016,2016-11-25
2016-11-25 10:00:00,AEPKPT,654.442,2016,2016-11-25
2016-11-25 10:00:00,AEPOPT,5742.577,2016,2016-11-25
2016-11-25 10:00:00,AP,4986.64,2016,2016-11-25
2016-11-25 10:00:00,OE,6301.114,2016,2016-11-25
2016-11-25 10:00:00,PAPWR,480.415,2016,2016-11-25
2016-11-25 10:00:00,CE,9685.304,2016,2016-11-25
2016-11-25 10:00:00,DAY,1799.0,2016,2016-11-25
2016-11-25 10:00:00,DEOK,2795.91,2016,2016-11-25
2016-11-25 10:00:00,DUQ,1439.06,2016,2016-11-25
2016-11-25 10:00:00,RTO,79531.934,2016,2016-11-25
2016-11-25 10:00:00,DOM,9717.689,2016,2016-11-25
2016-11-25 10:00:00,EKPC,1408.578,2016,2016-11-25
2016-11-25 11:00:00,AE,1000.018,2016,2016-11-25
2016-11-25 11:00:00,BC,3251.04,2016,2016-11-25
2016-11-25 11:00:00,DPLCO,1912.563,2016,2016-11-25
2016-11-25 11:00:00,EASTON,29.27,2016,2016-11-25
2016-11-25 11:00:00,JC,2237.685,2016,2016-11-25
2016-11-25 11:00:00,ME,1522.824,2016,2016-11-25
2016-11-25 11:00:00,PE,4186.23,2016,2016-11-25
2016-11-25 11:00:00,PEPCO,2724.76,2016,2016-11-25
2016-11-25 11:00:00,SMECO,364.736,2016,2016-11-25
2016-11-25 11:00:00,PLCO,4279.202,2016,2016-11-25
2016-11-25 11:00:00,UGI,124.958,2016,2016-11-25
2016-11-25 11:00:00,PN,1821.895,2016,2016-11-25
2016-11-25 11:00:00,PS,4314.161,2016,2016-11-25
2016-11-25 11:00:00,RECO,141.165,2016,2016-11-25
2016-11-25 11:00:00,AEPAPT,3792.12,2016,2016-11-25
2016-11-25 11:00:00,AEPIMP,2869.467,2016,2016-11-25
2016-11-25 11:00:00,AEPKPT,652.915,2016,2016-11-25
2016-11-25 11:00:00,AEPOPT,5813.244,2016,2016-11-25
2016-11-25 11:00:00,AP,4951.425,2016,2016-11-25
2016-11-25 11:00:00,OE,6361.757,2016,2016-11-25
2016-11-25 11:00:00,PAPWR,520.438,2016,2016-11-25
2016-11-25 11:00:00,CE,9800.421,2016,2016-11-25
2016-11-25 11:00:00,DAY,1820.0,2016,2016-11-25
2016-11-25 11:00:00,DEOK,2845.035,2016,2016-11-25
2016-11-25 11:00:00,DUQ,1444.288,2016,2016-11-25
2016-11-25 11:00:00,RTO,79663.258,2016,2016-11-25
2016-11-25 11:00:00,DOM,9469.085,2016,2016-11-25
2016-11-25 11:00:00,EKPC,1412.556,2016,2016-11-25
2016-11-25 12:00:00,AE,994.366,2016,2016-11-25
2016-11-25 12:00:00,BC,3224.411,2016,2016-11-25
2016-11-25 12:00:00,DPLCO,1865.691,2016,2016-11-25
2016-11-25 12:00:00,EASTON,28.544,2016,2016-11-25
2016-11-25 12:00:00,JC,2276.442,2016,2016-11-25
2016-11-25 12:00:00,ME,1509.781,2016,2016-11-25
2016-11-25 12:00:00,PE,4183.537,2016,2016-11-25
2016-11-25 12:00:00,PEPCO,2723.945,2016,2016-11-25
2016-11-25 12:00:00,SMECO,348.748,2016,2016-11-25
2016-11-25 12:00:00,PLCO,4241.145,2016,2016-11-25
2016-11-25 12:00:00,UGI,123.362,2016,2016-11-25
2016-11-25 12:00:00,PN,1812.248,2016,2016-11-25
2016-11-25 12:00:00,PS,4369.397,2016,2016-11-25
2016-11-25 12:00:00,RECO,143.399,2016,2016-11-25
2016-11-25 12:00:00,AEPAPT,3730.342,2016,2016-11-25
2016-11-25 12:00:00,AEPIMP,2718.433,2016,2016-11-25
2016-11-25 12:00:00,AEPKPT,645.417,2016,2016-11-25
2016-11-25 12:00:00,AEPOPT,5800.731,2016,2016-11-25
2016-11-25 12:00:00,AP,4876.825,2016,2016-11-25
2016-11-25 12:00:00,OE,6382.825,2016,2016-11-25
2016-11-25 12:00:00,PAPWR,465.79,2016,2016-11-25
2016-11-25 12:00:00,CE,9872.88,2016,2016-11-25
2016-11-25 12:00:00,DAY,1816.0,2016,2016-11-25
2016-11-25 12:00:00,DEOK,2834.973,2016,2016-11-25
2016-11-25 12:00:00,DUQ,1445.582,2016,2016-11-25
2016-11-25 12:00:00,RTO,79071.577,2016,2016-11-25
2016-11-25 12:00:00,DOM,9225.212,2016,2016-11-25
2016-11-25 12:00:00,EKPC,1411.551,2016,2016-11-25
2016-11-25 13:00:00,AE,992.034,2016,2016-11-25
2016-11-25 13:00:00,BC,3188.661,2016,2016-11-25
2016-11-25 13:00:00,DPLCO,1832.913,2016,2016-11-25
2016-11-25 13:00:00,EASTON,27.632,2016,2016-11-25
2016-11-25 13:00:00,JC,2313.521,2016,2016-11-25
2016-11-25 13:00:00,ME,1484.388,2016,2016-11-25
2016-11-25 13:00:00,PE,4156.407,2016,2016-11-25
2016-11-25 13:00:00,PEPCO,2692.597,2016,2016-11-25
2016-11-25 13:00:00,SMECO,338.531,2016,2016-11-25
2016-11-25 13:00:00,PLCO,4188.041,2016,2016-11-25
2016-11-25 13:00:00,UGI,122.484,2016,2016-11-25
2016-11-25 13:00:00,PN,1788.066,2016,2016-11-25
2016-11-25 13:00:00,PS,4415.531,2016,2016-11-25
2016-11-25 13:00:00,RECO,147.22,2016,2016-11-25
2016-11-25 13:00:00,AEPAPT,3665.742,2016,2016-11-25
2016-11-25 13:00:00,AEPIMP,2758.669,2016,2016-11-25
2016-11-25 13:00:00,AEPKPT,645.211,2016,2016-11-25
2016-11-25 13:00:00,AEPOPT,5812.813,2016,2016-11-25
2016-11-25 13:00:00,AP,4812.109,2016,2016-11-25
2016-11-25 13:00:00,OE,6343.496,2016,2016-11-25
2016-11-25 13:00:00,PAPWR,460.717,2016,2016-11-25
2016-11-25 13:00:00,CE,9939.079,2016,2016-11-25
2016-11-25 13:00:00,DAY,1809.0,2016,2016-11-25
2016-11-25 13:00:00,DEOK,2842.128,2016,2016-11-25
2016-11-25 13:00:00,DUQ,1441.643,2016,2016-11-25
2016-11-25 13:00:00,RTO,78675.894,2016,2016-11-25
2016-11-25 13:00:00,DOM,9062.643,2016,2016-11-25
2016-11-25 13:00:00,EKPC,1394.618,2016,2016-11-25
2016-11-25 14:00:00,AE,989.921,2016,2016-11-25
2016-11-25 14:00:00,BC,3127.427,2016,2016-11-25
