datetime_beginning_ept,temperature_2m,apparent_temperature,relative_humidity_2m,shortwave_radiation,wind_speed_10m,temp_squared,cooling_degree_hours,heating_degree_hours,heat_index,discomfort_index,is_daytime,wind_chill
2016-01-01 00:00:00,4.4,0.3,62,0.0,11.8,19.360000000000003,0.0,13.6,1.2690000000000006,6.5109,0,1.5682953327359406
2016-01-01 01:00:00,4.1,-0.1,62,0.0,11.8,16.81,0.0,13.9,0.8759999999999994,6.2736,0,1.2052962085259264
2016-01-01 02:00:00,3.8,-0.4,61,0.0,11.8,14.44,0.0,14.2,0.5365000000000002,6.09515,0,0.8422970843159145
2016-01-01 03:00:00,3.7,-0.6,60,0.0,11.4,13.690000000000001,0.0,14.3,0.45999999999999996,6.0760000000000005,0,0.802175880284818
2016-01-01 04:00:00,3.5,-0.9,60,0.0,12.2,12.25,0.0,14.5,0.20000000000000018,5.92,0,0.4000611014851079
2016-01-01 05:00:00,3.3,-1.3,60,0.0,13.5,10.889999999999999,0.0,14.7,-0.06000000000000005,5.763999999999999,0,-0.08777663916344025
2016-01-01 06:00:00,3.0,-1.4,60,0.0,12.4,9.0,0.0,15.0,-0.44999999999999973,5.53,0,-0.24608476007714297
2016-01-01 07:00:00,2.7,-1.6,61,0.0,11.1,7.290000000000001,0.0,15.3,-0.899,5.2311000000000005,0,-0.33985272648493137
2016-01-01 08:00:00,2.6,-1.6,62,10.0,10.7,6.760000000000001,0.0,15.4,-1.089,5.0871,1,-0.3713056189443107
2016-01-01 09:00:00,3.1,-1.4,59,87.0,12.8,9.610000000000001,0.0,14.9,-0.2629999999999999,5.6707,1,-0.20187913789722045
2016-01-01 10:00:00,3.9,-0.8,55,221.0,13.5,15.209999999999999,0.0,14.1,0.9849999999999999,6.5235,1,0.6459078391184332
2016-01-01 11:00:00,4.7,-0.4,53,334.0,16.3,22.090000000000003,0.0,13.3,2.1029999999999998,7.2333,1,1.1827752416172328
2016-01-01 12:00:00,5.5,0.2,51,407.0,17.9,30.25,0.0,12.5,3.205,7.9254999999999995,1,1.9589540502367644
2016-01-01 13:00:00,6.3,0.9,49,445.0,18.6,39.69,0.0,11.7,4.291,8.6001,1,2.872750133127219
2016-01-01 14:00:00,5.8,0.1,46,362.0,20.2,33.64,0.0,12.2,3.799,8.3839,1,2.0530867364096683
2016-01-01 15:00:00,5.2,-0.6,45,216.0,20.5,27.040000000000003,0.0,12.8,3.1075,8.013250000000001,1,1.2598164233584916
2016-01-01 16:00:00,4.5,-1.3,45,94.0,19.2,20.25,0.0,13.5,2.25,7.525,1,0.5368222663638123
2016-01-01 17:00:00,3.9,-1.2,44,15.0,14.8,15.209999999999999,0.0,14.1,1.568,7.1648000000000005,1,0.4251393498020022
2016-01-01 18:00:00,3.2,-1.9,46,0.0,14.7,10.240000000000002,0.0,14.8,0.601,6.556100000000001,0,-0.4202090703258199
2016-01-01 19:00:00,2.5,-2.7,48,0.0,14.7,6.25,0.0,15.5,-0.3799999999999999,5.932,0,-1.2819486188417306
2016-01-01 20:00:00,1.9,-3.2,49,0.0,14.1,3.61,0.0,16.1,-1.1869999999999998,5.4343,0,-1.912119219707818
2016-01-01 21:00:00,1.5,-3.4,49,0.0,12.4,2.25,0.0,16.5,-1.685,5.1465000000000005,0,-2.0681132862846847
2016-01-01 22:00:00,1.1,-3.7,50,0.0,11.2,1.2100000000000002,0.0,16.9,-2.25,4.785,0,-2.289757019563946
2016-01-01 23:00:00,0.8,-3.7,51,0.0,9.7,0.6400000000000001,0.0,17.2,-2.6935000000000002,4.4921500000000005,0,-2.281286741584673
2016-01-02 00:00:00,0.5,-3.9,52,0.0,8.7,0.25,0.0,17.5,-3.14,4.196,0,-2.361510125994145
2016-01-02 01:00:00,0.2,-4.2,54,0.0,9.0,0.04000000000000001,0.0,17.8,-3.6610000000000005,3.8179000000000003,0,-2.802914937646798
2016-01-02 02:00:00,0.1,-4.3,59,0.0,9.7,0.010000000000000002,0.0,17.9,-4.148000000000001,3.347200000000001,0,-3.115568157617426
2016-01-02 03:00:00,-0.2,-4.6,62,0.0,9.7,0.04000000000000001,0.0,18.2,-4.757,2.8723,0,-3.4731173359171783
2016-01-02 04:00:00,-0.6,-5.0,65,0.0,10.2,0.36,0.0,18.6,-5.507499999999999,2.30675,0,-4.0846660281992095
2016-01-02 05:00:00,-0.9,-4.8,66,0.0,6.7,0.81,0.0,18.9,-5.982000000000001,1.9798,0,-3.337747033256326
2016-01-02 06:00:00,-1.2,-5.1,67,0.0,6.5,1.44,0.0,19.2,-6.4595,1.6495499999999998,0,-3.6077781642571667
2016-01-02 07:00:00,-1.4,-5.7,66,0.0,8.8,1.9599999999999997,0.0,19.4,-6.647,1.5733000000000001,0,-4.638140318035875
2016-01-02 08:00:00,-1.3,-5.7,65,15.0,9.4,1.6900000000000002,0.0,19.3,-6.4350000000000005,1.7415,1,-4.698411093327221
2016-01-02 09:00:00,0.5,-3.7,58,136.0,8.6,0.25,0.0,17.5,-3.5599999999999996,3.7340000000000004,1,-2.332325683667231
2016-01-02 10:00:00,1.9,-2.7,50,282.0,11.3,3.61,0.0,16.1,-1.25,5.365,1,-1.3479143657673776
2016-01-02 11:00:00,3.0,-1.9,47,394.0,12.6,9.0,0.0,15.0,0.2975000000000003,6.352250000000001,1,-0.28512584121531925
2016-01-02 12:00:00,3.9,-1.0,46,457.0,13.0,15.209999999999999,0.0,14.1,1.4619999999999997,7.0482000000000005,1,0.7355972895955891
2016-01-02 13:00:00,4.6,-0.2,45,462.0,13.4,21.159999999999997,0.0,13.4,2.3724999999999996,7.59475,1,1.5190846457449947
2016-01-02 14:00:00,5.1,0.2,45,409.0,14.0,26.009999999999998,0.0,12.9,2.9849999999999994,7.9435,1,2.03054652529499
2016-01-02 15:00:00,5.5,0.4,43,298.0,15.1,30.25,0.0,12.5,3.565,8.3215,1,2.350406851855504
2016-01-02 16:00:00,5.2,0.3,45,159.0,13.7,27.040000000000003,0.0,12.8,3.1075,8.013250000000001,1,2.202303147134658
2016-01-02 17:00:00,4.2,0.3,49,25.0,7.2,17.64,0.0,13.8,1.6764999999999999,7.08915,1,2.4209969466108836
2016-01-02 18:00:00,3.1,-0.6,55,0.0,6.3,9.610000000000001,0.0,14.9,-0.03500000000000014,5.9215,0,1.433179745861884
2016-01-02 19:00:00,1.9,-1.8,61,0.0,6.6,3.61,0.0,16.1,-1.943,4.6027000000000005,0,-0.05783042998328369
2016-01-02 20:00:00,1.0,-2.4,67,0.0,5.2,1.0,0.0,17.0,-3.5225,3.45025,0,-0.5443374079874118
2016-01-02 21:00:00,0.2,-3.3,71,0.0,5.4,0.04000000000000001,0.0,17.8,-4.8765,2.4808500000000007,0,-1.5435102638995977
2016-01-02 22:00:00,-0.4,-3.9,74,0.0,5.4,0.16000000000000003,0.0,18.4,-5.913,1.7307000000000006,0,-2.227995910651501
2016-01-02 23:00:00,-0.7,-4.2,76,0.0,5.0,0.48999999999999994,0.0,18.7,-6.476,1.3064000000000002,0,-2.383541731499269
2016-01-03 00:00:00,-0.9,-4.6,77,0.0,6.6,0.81,0.0,18.9,-6.829000000000001,1.0481000000000003,0,-3.2995405121059345
2016-01-03 01:00:00,-0.9,-4.4,77,0.0,5.9,0.81,0.0,18.9,-6.829000000000001,1.0481000000000003,0,-3.0175649475072817
2016-01-03 02:00:00,-1.1,-4.9,78,0.0,7.4,1.2100000000000002,0.0,19.1,-7.183999999999999,0.7875999999999999,0,-3.8260774423642823
2016-01-03 03:00:00,-0.9,-5.0,78,0.0,9.2,0.81,0.0,18.9,-6.906000000000001,0.9633999999999999,0,-4.16517014447336
2016-01-03 04:00:00,-0.6,-4.9,78,0.0,11.2,0.36,0.0,18.6,-6.489,1.2271,0,-4.3384333978787275
2016-01-03 05:00:00,-0.3,-4.4,77,0.0,9.9,0.09,0.0,18.3,-5.998,1.5722,0,-3.6463524320976504
2016-01-03 06:00:00,-0.1,-4.4,75,0.0,11.2,0.010000000000000002,0.0,18.1,-5.574999999999999,1.9075000000000002,0,-3.7358815219037926
2016-01-03 07:00:00,-0.0,-4.3,74,0.0,11.1,0.0,0.0,18.0,-5.365,2.0735,0,-3.591373325773093
2016-01-03 08:00:00,0.2,-4.2,72,14.0,11.8,0.04000000000000001,0.0,17.8,-4.9479999999999995,2.4022000000000006,1,-3.5136924062042434
2016-01-03 09:00:00,2.3,-2.1,65,136.0,12.7,5.289999999999999,0.0,15.7,-1.665,4.6485,1,-1.1563227481537863
2016-01-03 10:00:00,4.5,0.2,57,284.0,12.2,20.25,0.0,13.5,1.6500000000000004,6.865,1,1.6132055101365808
2016-01-03 11:00:00,5.9,1.3,49,398.0,13.4,34.81,0.0,12.1,3.7930000000000006,8.3123,1,3.1078049943010293
2016-01-03 12:00:00,6.4,1.6,47,456.0,14.7,40.96000000000001,0.0,11.6,4.496500000000001,8.76115,1,3.5191717228897796
2016-01-03 13:00:00,6.7,1.7,47,452.0,15.8,44.89,0.0,11.3,4.867,8.973700000000001,1,3.732927309442829
2016-01-03 14:00:00,7.5,2.4,44,397.0,16.6,56.25,0.0,10.5,5.96,9.656,1,4.619832815947569
2016-01-03 15:00:00,7.3,2.1,44,303.0,17.3,53.29,0.0,10.7,5.715999999999999,9.5176,1,4.283136371746953
2016-01-03 16:00:00,6.4,1.8,49,153.0,13.2,40.96000000000001,0.0,11.6,4.415500000000001,8.67205,1,3.751002664814064
2016-01-03 17:00:00,4.8,0.3,53,27.0,13.2,23.04,0.0,13.2,2.2295,7.307449999999999,1,1.7979638634189787
2016-01-03 18:00:00,3.5,-0.9,57,0.0,11.8,12.25,0.0,14.5,0.3650000000000002,6.101500000000001,0,0.47929796010590087
2016-01-03 19:00:00,2.5,-1.6,60,0.0,9.4,6.25,0.0,15.5,-1.0999999999999996,5.140000000000001,0,-0.18032141272479185
2016-01-03 20:00:00,1.6,-2.2,64,0.0,7.3,2.5600000000000005,0.0,16.4,-2.528,4.1542,0,-0.6412375628773
2016-01-03 21:00:00,0.7,-3.2,68,0.0,8.4,0.48999999999999994,0.0,17.3,-3.992,3.1288,0,-2.0373212100426588
2016-01-03 22:00:00,0.2,-4.0,69,0.0,10.3,0.04000000000000001,0.0,17.8,-4.733499999999999,2.638150000000001,0,-3.1530936963844742
2016-01-03 23:00:00,0.0,-4.5,70,0.0,12.1,0.0,0.0,18.0,-5.074999999999999,2.3925000000000005,0,-3.823616922853569
2016-01-04 00:00:00,-0.1,-4.8,71,0.0,13.0,0.010000000000000002,0.0,18.1,-5.2829999999999995,2.2287000000000003,0,-4.141152462146524
2016-01-04 01:00:00,-0.5,-4.9,73,0.0,11.6,0.25,0.0,18.5,-5.975,1.7275000000000005,0,-4.31379286261533
2016-01-04 02:00:00,-0.7,-4.9,74,0.0,10.4,0.48999999999999994,0.0,18.7,-6.324,1.4736,0,-4.256864324160452
2016-01-04 03:00:00,-1.2,-5.4,77,0.0,9.7,1.44,0.0,19.2,-7.2445,0.7860499999999999,0,-4.664947930249685
2016-01-04 04:00:00,-1.6,-5.7,79,0.0,9.2,2.5600000000000005,0.0,19.6,-7.9595,0.25954999999999995,0,-4.9960853069934394
2016-01-04 05:00:00,-1.9,-6.3,79,0.0,11.6,3.61,0.0,19.9,-8.378,-0.005800000000000249,0,-6.00553840909278
2016-01-04 06:00:00,-1.9,-6.8,75,0.0,14.2,3.61,0.0,19.9,-8.049999999999999,0.355,0,-6.595687315751584
2016-01-04 07:00:00,-1.9,-7.2,66,0.0,15.3,3.61,0.0,19.9,-7.311999999999999,1.1667999999999998,0,-6.818277318490823
2016-01-04 08:00:00,-1.5,-7.0,56,14.0,16.4,2.25,0.0,19.5,-5.98,2.372,1,-6.531077591704082
2016-01-04 09:00:00,-0.3,-6.3,43,140.0,18.1,0.09,0.0,18.3,-3.4819999999999998,4.339800000000001,1,-5.326792174233755
2016-01-04 10:00:00,0.3,-5.8,39,299.0,18.1,0.09,0.0,17.7,-2.4690000000000003,5.0641,1,-4.5757779511541665
2016-01-04 11:00:00,0.7,-5.5,37,416.0,18.8,0.48999999999999994,0.0,17.3,-1.853,5.481700000000001,1,-4.182463363405702
2016-01-04 12:00:00,0.9,-5.4,36,477.0,20.1,0.81,0.0,17.1,-1.548,5.687200000000001,1,-4.1207697315575516
2016-01-04 13:00:00,1.0,-5.6,34,461.0,21.3,1.0,0.0,17.0,-1.2950000000000004,5.9005,1,-4.159854976539896
2016-01-04 14:00:00,-0.1,-6.9,31,419.0,22.2,0.010000000000000002,0.0,18.1,-2.363,5.4407000000000005,1,-5.678664271324991
2016-01-04 15:00:00,-0.7,-7.7,30,318.0,22.7,0.48999999999999994,0.0,18.7,-2.9799999999999995,5.151999999999999,1,-6.510518688722184
2016-01-04 16:00:00,-1.9,-8.9,30,172.0,22.7,3.61,0.0,19.9,-4.359999999999999,4.414,1,-8.040449600552913
2016-01-04 17:00:00,-3.2,-10.2,30,30.0,22.5,10.240000000000002,0.0,21.2,-5.855,3.6144999999999996,1,-9.668402937394765
2016-01-04 18:00:00,-4.3,-11.6,30,0.0,24.1,18.49,0.0,22.3,-7.119999999999999,2.9380000000000006,0,-11.307634138552038
2016-01-04 19:00:00,-5.4,-12.8,31,0.0,25.1,29.160000000000004,0.0,23.4,-8.4845,2.152049999999999,0,-12.863700567919542
2016-01-04 20:00:00,-6.2,-13.6,32,0.0,25.0,38.440000000000005,0.0,24.2,-9.512,1.5417999999999994,0,-13.877341225066592
2016-01-04 21:00:00,-6.8,-14.4,32,0.0,25.6,46.239999999999995,0.0,24.8,-10.208,1.1662000000000008,0,-14.737911854813344
2016-01-04 22:00:00,-7.2,-14.7,33,0.0,25.1,51.84,0.0,25.2,-10.7805,0.7964499999999992,0,-15.177663612773344
2016-01-04 23:00:00,-7.5,-14.7,33,0.0,23.4,56.25,0.0,25.5,-11.13,0.6069999999999993,0,-15.295276924864389
2016-01-05 00:00:00,-7.7,-14.9,33,0.0,22.7,59.290000000000006,0.0,25.7,-11.363,0.4806999999999997,0,-15.435115674401441
2016-01-05 01:00:00,-7.9,-15.0,33,0.0,22.4,62.410000000000004,0.0,25.9,-11.596,0.35439999999999827,0,-15.639283362778514
2016-01-05 02:00:00,-9.4,-16.5,33,0.0,22.0,88.36000000000001,0.0,27.4,-13.3435,-0.5928500000000003,0,-17.47813914066384
2016-01-05 03:00:00,-9.6,-16.7,34,0.0,21.6,92.16,0.0,27.6,-13.697,-0.8516999999999992,0,-17.659519367301236
2016-01-05 04:00:00,-9.8,-16.6,34,0.0,20.4,96.04000000000002,0.0,27.8,-13.931000000000001,-0.9791000000000007,0,-17.686402931474554
2016-01-05 05:00:00,-9.9,-16.1,35,0.0,16.3,98.01,0.0,27.9,-14.17,-1.1769999999999996,0,-16.938988761117965
2016-01-05 06:00:00,-9.9,-16.1,36,0.0,15.9,98.01,0.0,27.9,-14.292,-1.3111999999999995,0,-16.844141908828895
2016-01-05 07:00:00,-9.9,-15.7,37,0.0,13.8,98.01,0.0,27.9,-14.414,-1.4453999999999994,0,-16.310550341035537
2016-01-05 08:00:00,-9.7,-15.5,38,16.0,13.8,94.08999999999999,0.0,27.7,-14.297999999999998,-1.447799999999999,1,-16.06556518920546
2016-01-05 09:00:00,-8.5,-14.3,36,148.0,13.7,72.25,0.0,26.5,-12.64,-0.4039999999999999,1,-14.569565601883113
2016-01-05 10:00:00,-6.7,-12.3,32,304.0,12.0,44.89,0.0,24.7,-10.092,1.2287999999999997,1,-11.918731772766282
2016-01-05 11:00:00,-4.8,-10.2,30,424.0,10.6,23.04,0.0,22.8,-7.695,2.6305000000000005,1,-9.228515495721641
2016-01-05 12:00:00,-3.2,-8.3,28,489.0,9.0,10.240000000000002,0.0,21.2,-5.678000000000001,3.8091999999999997,1,-6.832038785365862
2016-01-05 13:00:00,-1.9,-6.7,26,496.0,7.3,3.61,0.0,19.9,-4.032,4.774800000000001,1,-4.723892461335046
2016-01-05 14:00:00,-1.2,-5.9,26,440.0,6.6,1.44,0.0,19.2,-3.2409999999999997,5.1899,1,-3.646866592333362
2016-01-05 15:00:00,-0.9,-5.3,26,328.0,4.7,0.81,0.0,18.9,-2.902,5.3678,1,-2.460978849011707
2016-01-05 16:00:00,-1.2,-5.1,28,178.0,1.5,1.44,0.0,19.2,-3.3979999999999997,5.0172,1,-0.265564935533117
2016-01-05 17:00:00,-2.0,-5.9,33,33.0,1.5,4.0,0.0,20.0,-4.7225,4.0802499999999995,1,-1.1012252706351022
2016-01-05 18:00:00,-3.8,-8.0,40,0.0,4.1,14.44,0.0,21.8,-7.46,2.2390000000000008,0,-5.379710538693871
2016-01-05 19:00:00,-4.5,-8.8,44,0.0,5.0,20.25,0.0,22.5,-8.68,1.3520000000000012,0,-6.694466803883587
2016-01-05 20:00:00,-4.8,-9.1,46,0.0,5.0,23.04,0.0,22.8,-9.239,0.932100000000001,0,-7.034802993808663
2016-01-05 21:00:00,-5.0,-9.3,47,0.0,5.2,25.0,0.0,23.0,-9.5825,0.6842500000000005,0,-7.370435616726834
2016-01-05 22:00:00,-5.2,-9.6,51,0.0,5.8,27.040000000000003,0.0,23.2,-10.223500000000001,0.10914999999999964,0,-7.9061732301250505
2016-01-05 23:00:00,-5.6,-9.9,54,0.0,5.6,31.359999999999996,0.0,23.6,-11.027000000000001,-0.5146999999999995,0,-8.26408068869247
2016-01-06 00:00:00,-6.0,-10.3,56,0.0,5.2,36.0,0.0,24.0,-11.74,-1.0389999999999997,0,-8.508118651516739
2016-01-06 01:00:00,-6.3,-10.5,59,0.0,5.0,39.69,0.0,24.3,-12.436,-1.6095999999999986,0,-8.73648394343405
2016-01-06 02:00:00,-6.9,-11.2,63,0.0,6.0,47.61000000000001,0.0,24.9,-13.641,-2.5451000000000006,0,-9.957341128243812
2016-01-06 03:00:00,-7.1,-11.3,65,0.0,5.8,50.41,0.0,25.1,-14.120000000000001,-2.9419999999999993,0,-10.08505708060784
2016-01-06 04:00:00,-7.1,-11.4,66,0.0,6.0,50.41,0.0,25.1,-14.228000000000002,-3.0607999999999995,0,-10.187268722218635
2016-01-06 05:00:00,-7.0,-11.4,64,0.0,6.2,49.0,0.0,25.0,-13.879999999999999,-2.7429999999999994,0,-10.171415795356486
2016-01-06 06:00:00,-7.0,-11.3,64,0.0,5.9,49.0,0.0,25.0,-13.879999999999999,-2.7429999999999994,0,-10.021704760013495
2016-01-06 07:00:00,-7.0,-11.3,64,0.0,5.8,49.0,0.0,25.0,-13.879999999999999,-2.7429999999999994,0,-9.970378983214006
2016-01-06 08:00:00,-6.8,-11.1,65,16.0,6.2,46.239999999999995,0.0,24.8,-13.7225,-2.69975,1,-9.940932583552609
2016-01-06 09:00:00,-4.2,-8.3,56,145.0,4.7,17.64,0.0,22.2,-9.436,0.32539999999999925,1,-6.188001303889989
2016-01-06 10:00:00,-1.5,-5.5,45,299.0,4.6,2.25,0.0,19.5,-5.1,3.3400000000000007,1,-3.085971999846446
2016-01-06 11:00:00,0.5,-3.5,38,418.0,3.7,0.25,0.0,17.5,-2.16,5.274,1,-0.3424065678003507
2016-01-06 12:00:00,1.9,-2.1,34,483.0,3.9,3.61,0.0,16.1,-0.242,6.473799999999999,1,1.101339151263308
2016-01-06 13:00:00,2.9,-1.1,32,489.0,3.9,8.41,0.0,15.1,1.044,7.2384,1,2.2158012486786047
2016-01-06 14:00:00,3.5,-0.7,26,438.0,4.7,12.25,0.0,14.5,2.07,7.977,1,2.5083844241593347
2016-01-06 15:00:00,3.5,-1.1,27,329.0,7.1,12.25,0.0,14.5,2.0149999999999997,7.9165,1,1.6359080256930907
2016-01-06 16:00:00,2.1,-2.1,37,180.0,6.2,4.41,0.0,15.9,-0.19399999999999995,6.396600000000001,1,0.31557034172000464
2016-01-06 17:00:00,-0.1,-4.6,44,34.0,8.4,0.010000000000000002,0.0,18.1,-3.312,4.396800000000001,1,-2.9804010785861768
2016-01-06 18:00:00,-1.4,-5.7,49,0.0,6.4,1.9599999999999997,0.0,19.4,-5.2955000000000005,3.059950000000001,0,-3.7992052593640913
2016-01-06 19:00:00,-2.6,-6.8,55,0.0,6.4,6.760000000000001,0.0,20.6,-7.3025,1.6322500000000004,0,-5.185349095676191
2016-01-06 20:00:00,-3.2,-7.5,59,0.0,7.0,10.240000000000002,0.0,21.2,-8.4215,0.7913500000000004,0,-6.124060807878834
2016-01-06 21:00:00,-3.3,-7.5,62,0.0,6.4,10.889999999999999,0.0,21.3,-8.818,0.4202000000000008,0,-5.993933000191584
2016-01-06 22:00:00,-3.4,-7.4,65,0.0,5.8,11.559999999999999,0.0,21.4,-9.2175,0.04574999999999996,0,-5.8419674770360945
2016-01-06 23:00:00,-3.7,-7.7,67,0.0,5.8,13.690000000000001,0.0,21.7,-9.797,-0.3967000000000005,0,-6.186001769217587
2016-01-07 00:00:00,-3.8,-7.7,69,0.0,5.6,14.44,0.0,21.8,-10.113499999999998,-0.6798499999999992,0,-6.205168707623495
2016-01-07 01:00:00,-3.8,-7.7,69,0.0,5.2,14.44,0.0,21.8,-10.113499999999998,-0.6798499999999992,0,-6.00521597497895
2016-01-07 02:00:00,-2.8,-6.7,63,0.0,5.3,7.839999999999999,0.0,20.8,-8.249500000000001,0.7205500000000007,0,-4.9171256524299585
2016-01-07 03:00:00,-2.9,-6.7,65,0.0,4.3,8.41,0.0,20.9,-8.555,0.4495,0,-4.4931584994886515
2016-01-07 04:00:00,-2.8,-6.4,64,0.0,3.1,7.839999999999999,0.0,20.8,-8.336,0.6254000000000004,0,-3.5770251329810314
2016-01-07 05:00:00,-2.7,-6.5,62,0.0,4.7,7.290000000000001,0.0,20.7,-8.032,0.8948,0,-4.493900188036225
2016-01-07 06:00:00,-2.1,-5.8,60,0.0,4.0,4.41,0.0,20.1,-7.08,1.5520000000000005,0,-3.418090772554254
2016-01-07 07:00:00,-1.8,-5.4,57,0.0,2.9,3.24,0.0,19.8,-6.4455,2.0549500000000007,0,-2.3266353831602364
2016-01-07 08:00:00,-1.7,-5.4,58,7.0,4.2,2.8899999999999997,0.0,19.7,-6.398,2.0422000000000002,1,-3.0893341311092533
2016-01-07 09:00:00,-0.6,-4.1,54,42.0,1.9,0.36,0.0,18.6,-4.677,3.2203,1,-0.11625437393697696
2016-01-07 10:00:00,1.0,-2.3,48,111.0,1.3,1.0,0.0,17.0,-2.2399999999999998,4.861000000000001,1,2.297545976318278
2016-01-07 11:00:00,1.5,-1.8,48,100.0,1.1,2.25,0.0,16.5,-1.62,5.218,1,3.1114221459716678
2016-01-07 12:00:00,2.5,-0.7,45,174.0,1.1,6.25,0.0,15.5,-0.20000000000000018,6.130000000000001,1,4.1355149622981795
2016-01-07 13:00:00,3.3,-0.2,44,165.0,2.9,10.889999999999999,0.0,14.7,0.8359999999999999,6.7496,1,3.240726785716637
2016-01-07 14:00:00,4.2,0.7,47,131.0,4.0,17.64,0.0,13.8,1.7795,7.202450000000001,1,3.6156265220745274
2016-01-07 15:00:00,4.1,0.7,49,89.0,3.7,16.81,0.0,13.9,1.5519999999999996,7.0172,1,3.654771773540819
2016-01-07 16:00:00,3.6,0.3,56,44.0,3.6,12.96,0.0,14.4,0.5479999999999996,6.2378,1,3.1532266494773245
2016-01-07 17:00:00,2.9,-0.4,59,8.0,4.3,8.41,0.0,15.1,-0.5219999999999998,5.5158000000000005,1,2.0157389394801912
2016-01-07 18:00:00,2.4,-0.8,63,0.0,3.7,5.76,0.0,15.6,-1.4115000000000002,4.86235,0,1.7672153345741555
2016-01-07 19:00:00,2.0,-1.4,65,0.0,5.4,4.0,0.0,16.0,-2.0625,4.40625,0,0.5099466763561125
2016-01-07 20:00:00,1.9,-1.5,66,0.0,5.1,3.61,0.0,16.1,-2.2580000000000005,4.2562,0,0.5224519109597446
2016-01-07 21:00:00,1.8,-1.5,67,0.0,4.7,3.24,0.0,16.2,-2.4545000000000003,4.105049999999999,0,0.5884031595250687
2016-01-07 22:00:00,1.6,-1.7,67,0.0,5.0,2.5600000000000005,0.0,16.4,-2.7215000000000003,3.94135,0,0.22570239125966074
2016-01-07 23:00:00,1.4,-2.1,68,0.0,6.1,1.9599999999999997,0.0,16.6,-3.0540000000000007,3.7055999999999996,0,-0.45349431589542444
2016-01-08 00:00:00,1.4,-2.3,68,0.0,7.3,1.9599999999999997,0.0,16.6,-3.0540000000000007,3.7055999999999996,0,-0.8745321285034569
2016-01-08 01:00:00,1.7,-2.0,67,0.0,7.1,2.8899999999999997,0.0,16.3,-2.588,4.0232,0,-0.45939267726093724
2016-01-08 02:00:00,1.9,-1.4,75,0.0,5.9,3.61,0.0,16.1,-2.8249999999999997,3.6325000000000003,0,0.1974500483972097
2016-01-08 03:00:00,2.0,-1.2,75,0.0,5.8,4.0,0.0,16.0,-2.6875,3.71875,0,0.35064978223077725
2016-01-08 04:00:00,2.2,-1.1,74,0.0,6.0,4.840000000000001,0.0,15.8,-2.351,3.9589000000000008,0,0.5043643976105614
2016-01-08 05:00:00,2.1,-0.8,74,0.0,3.5,4.41,0.0,15.9,-2.488,3.8732000000000006,0,1.5491107297636586
2016-01-08 06:00:00,2.1,-1.2,73,0.0,5.8,4.41,0.0,15.9,-2.4259999999999997,3.9414000000000007,0,0.4653278796246072
2016-01-08 07:00:00,2.1,-1.5,69,0.0,7.8,4.41,0.0,15.9,-2.1779999999999995,4.214200000000001,0,-0.21233765793839443
2016-01-08 08:00:00,2.0,-1.7,66,4.0,7.9,4.0,0.0,16.0,-2.125,4.3375,1,-0.3595432551366502
2016-01-08 09:00:00,2.4,-1.6,64,37.0,9.0,5.76,0.0,15.6,-1.472,4.7958,1,-0.19583480088740246
2016-01-08 10:00:00,2.9,-0.7,62,68.0,6.9,8.41,0.0,15.1,-0.6960000000000002,5.324400000000001,1,1.0012637421311348
2016-01-08 11:00:00,3.5,-0.3,62,99.0,8.7,12.25,0.0,14.5,0.08999999999999986,5.799,1,1.1844536930019869
2016-01-08 12:00:00,4.4,0.4,63,170.0,10.8,19.360000000000003,0.0,13.6,1.2185000000000006,6.455350000000001,1,1.7692842405593323
2016-01-08 13:00:00,5.4,1.7,63,221.0,10.3,29.160000000000004,0.0,12.6,2.5335000000000005,7.25185,1,3.073042024448203
2016-01-08 14:00:00,6.1,2.7,64,241.0,9.0,37.209999999999994,0.0,11.9,3.4119999999999995,7.763199999999999,1,4.18879997457158
2016-01-08 15:00:00,6.3,2.6,65,161.0,10.8,39.69,0.0,11.7,3.635,7.8785,1,4.052547919718083
2016-01-08 16:00:00,5.8,2.7,71,72.0,7.7,33.64,0.0,12.2,2.7115,7.18765,1,4.151084729446874
2016-01-08 17:00:00,5.0,2.3,76,13.0,5.4,25.0,0.0,13.0,1.3900000000000001,6.254,1,3.9323749101156285
2016-01-08 18:00:00,4.4,1.6,80,0.0,5.8,19.360000000000003,0.0,13.6,0.3600000000000003,5.511,0,3.1029241196827195
2016-01-08 19:00:00,4.0,1.0,83,0.0,7.9,16.0,0.0,14.0,-0.35749999999999993,4.98175,0,1.9872647056578443
2016-01-08 20:00:00,3.7,0.7,86,0.0,8.4,13.690000000000001,0.0,14.3,-0.944,4.5316,0,1.4992282969955286
2016-01-08 21:00:00,3.5,0.2,88,0.0,10.4,12.25,0.0,14.5,-1.3399999999999999,4.226,0,0.7756792716192966
2016-01-08 22:00:00,3.2,-0.2,90,0.0,11.3,10.240000000000002,0.0,14.8,-1.8850000000000007,3.8215000000000003,0,0.2198003050407209
2016-01-08 23:00:00,2.8,-0.5,92,0.0,10.5,7.839999999999999,0.0,15.2,-2.582,3.3147999999999995,0,-0.0859447080713025
2016-01-09 00:00:00,2.3,-0.9,93,0.0,9.1,5.289999999999999,0.0,15.7,-3.373,2.7696999999999994,0,-0.3406404756540269
