datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,AE,AECO,957.066,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3953.135,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2788.492,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,AEP,AEPKPT,682.262,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5816.635,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,AP,AP,5609.462,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,BC,BC,3359.874,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,CE,CE,9988.853,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,DAY,DAY,1770.000,False
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,DEOK,DEOK,2819.184,False
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,SERC,SOUTH,DOM,DOM,10826.969,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1942.835,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,DUQ,DUQ,1369.617,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,DPL,EASTON,27.757,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,SERC,WEST,EKPC,EKPC,1672.649,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,JC,JC,2322.999,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,ME,ME,1625.078,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,ATSI,OE,5971.683,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,OVEC,OVEC,34.000,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,WEST,ATSI,PAPWR,474.640,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,PE,PE,4078.282,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2485.725,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,PL,PLCO,4383.237,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,PN,PN,1783.641,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,PS,PS,4372.675,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,RECO,RECO,141.176,False
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,PEP,SMECO,392.681,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,PL,UGI,126.058,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,AE,VMEU,65.979,True
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RTO,RTO,RTO,RTO,81842.644,False
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,MIDATL,AE,AECO,919.283,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3906.305,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2675.202,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,AEP,AEPKPT,672.888,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5718.972,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,AP,AP,5532.274,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,MIDATL,BC,BC,3310.752,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,CE,CE,9715.127,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,DAY,DAY,1738.000,False
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,DEOK,DEOK,2739.839,False
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,SERC,SOUTH,DOM,DOM,10667.536,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1910.698,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,WEST,DUQ,DUQ,1314.095,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,MIDATL,DPL,EASTON,27.759,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,SERC,WEST,EKPC,EKPC,1636.030,True
