datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,PEP,PEP,3488.487,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,WEST,AEP,AEP,15970.988,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,AE,AE,1129.988,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,BC,BC,3880.511,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,JC,JC,2452.604,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,ME,ME,1668.967,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,PE,PE,4398.106,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,PL,PLCO,4662.189,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,PL,UGI,131.086,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,PN,PN,1914.161,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,PS,PS,4492.872,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,MIDATL,RECO,RECO,147.158,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,WEST,AP,AP,6035.488,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,WEST,ATSI,OE,6678.335,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,WEST,ATSI,PAPWR,483.053,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,WEST,CE,CE,10968.681,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,WEST,DAY,DAY,1912.000,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,WEST,DEOK,DEOK,3113.000,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RFC,WEST,DUQ,DUQ,1542.624,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,RTO,RTO,RTO,RTO,91930.162,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,SERC,SOUTH,DOM,DOM,12449.182,True
1/1/2015 6:00:00 AM,1/1/2015 1:00:00 AM,SERC,WEST,EKPC,EKPC,2010.745,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,DPL,DPL,2360.646,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,PEP,PEP,3468.466,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,WEST,AEP,AEP,15752.570,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,AE,AE,1088.828,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,BC,BC,3833.069,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,JC,JC,2355.572,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,ME,ME,1639.166,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,PE,PE,4296.187,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,PL,PLCO,4642.498,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,PL,UGI,127.606,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,PN,PN,1875.036,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,PS,PS,4375.123,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,MIDATL,RECO,RECO,139.399,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,WEST,AP,AP,6049.015,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,WEST,ATSI,OE,6594.467,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,WEST,ATSI,PAPWR,461.307,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,WEST,CE,CE,10650.298,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,WEST,DAY,DAY,1866.000,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,WEST,DEOK,DEOK,3036.000,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RFC,WEST,DUQ,DUQ,1493.926,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,RTO,RTO,RTO,RTO,90377.400,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,SERC,SOUTH,DOM,DOM,12295.476,True
1/1/2015 7:00:00 AM,1/1/2015 2:00:00 AM,SERC,WEST,EKPC,EKPC,1976.745,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,DPL,DPL,2356.583,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,PEP,PEP,3462.855,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,WEST,AEP,AEP,15730.216,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,AE,AE,1064.563,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,BC,BC,3825.670,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,JC,JC,2308.641,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,ME,ME,1619.485,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,PE,PE,4249.316,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,PL,PLCO,4613.552,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,PL,UGI,126.122,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,PN,PN,1835.849,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,PS,PS,4302.491,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,MIDATL,RECO,RECO,136.279,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,WEST,AP,AP,5972.056,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,WEST,ATSI,OE,6463.651,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,WEST,ATSI,PAPWR,460.734,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,WEST,CE,CE,10423.594,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,WEST,DAY,DAY,1859.000,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,WEST,DEOK,DEOK,3023.000,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RFC,WEST,DUQ,DUQ,1482.114,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,RTO,RTO,RTO,RTO,89635.866,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,SERC,SOUTH,DOM,DOM,12354.318,True
1/1/2015 8:00:00 AM,1/1/2015 3:00:00 AM,SERC,WEST,EKPC,EKPC,1965.777,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,DPL,DPL,2388.921,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,PEP,PEP,3509.930,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,WEST,AEP,AEP,15714.708,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,AE,AE,1060.820,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,BC,BC,3875.216,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,JC,JC,2308.864,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,ME,ME,1631.733,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,PE,PE,4262.308,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,PL,PLCO,4659.249,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,PL,UGI,126.309,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,PN,PN,1839.293,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,PS,PS,4285.285,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,MIDATL,RECO,RECO,136.499,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,WEST,AP,AP,5955.819,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,WEST,ATSI,OE,6459.938,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,WEST,ATSI,PAPWR,450.589,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,WEST,CE,CE,10298.352,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,WEST,DAY,DAY,1861.000,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,WEST,DEOK,DEOK,3039.000,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RFC,WEST,DUQ,DUQ,1498.442,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,RTO,RTO,RTO,RTO,89868.592,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,SERC,SOUTH,DOM,DOM,12542.606,True
1/1/2015 9:00:00 AM,1/1/2015 4:00:00 AM,SERC,WEST,EKPC,EKPC,1963.711,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,DPL,DPL,2440.421,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,PEP,PEP,3610.830,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,WEST,AEP,AEP,15940.687,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,AE,AE,1071.162,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,BC,BC,3987.692,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,JC,JC,2352.602,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,ME,ME,1665.834,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,PE,PE,4344.864,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,PL,PLCO,4769.525,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,PL,UGI,129.238,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,PN,PN,1879.447,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,PS,PS,4342.792,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,MIDATL,RECO,RECO,139.896,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,WEST,AP,AP,6146.158,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,WEST,ATSI,OE,6583.655,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,WEST,ATSI,PAPWR,467.662,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,WEST,CE,CE,10294.049,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,WEST,DAY,DAY,1885.000,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,WEST,DEOK,DEOK,3084.000,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RFC,WEST,DUQ,DUQ,1516.734,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,RTO,RTO,RTO,RTO,91496.412,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,SERC,SOUTH,DOM,DOM,12868.439,True
1/1/2015 10:00:00 AM,1/1/2015 5:00:00 AM,SERC,WEST,EKPC,EKPC,1975.725,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,DPL,DPL,2506.590,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,PEP,PEP,3711.484,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,WEST,AEP,AEP,16243.009,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,AE,AE,1099.070,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,BC,BC,4138.885,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,JC,JC,2426.692,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,ME,ME,1707.414,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,PE,PE,4472.970,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,PL,PLCO,4922.966,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,PL,UGI,133.998,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,PN,PN,1937.867,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,PS,PS,4435.943,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,MIDATL,RECO,RECO,144.115,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,WEST,AP,AP,6224.861,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,WEST,ATSI,OE,6699.278,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,WEST,ATSI,PAPWR,493.382,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,WEST,CE,CE,10441.678,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,WEST,DAY,DAY,1932.000,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,WEST,DEOK,DEOK,3149.000,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RFC,WEST,DUQ,DUQ,1550.121,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,RTO,RTO,RTO,RTO,93609.348,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,SERC,SOUTH,DOM,DOM,13225.308,True
1/1/2015 11:00:00 AM,1/1/2015 6:00:00 AM,SERC,WEST,EKPC,EKPC,2012.717,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,DPL,DPL,2519.780,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,PEP,PEP,3709.630,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,WEST,AEP,AEP,16575.153,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,AE,AE,1096.778,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,BC,BC,4144.250,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,JC,JC,2455.940,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,ME,ME,1735.301,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,PE,PE,4502.820,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,PL,PLCO,5011.672,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,PL,UGI,136.551,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,PN,PN,1985.325,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,PS,PS,4380.760,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,MIDATL,RECO,RECO,144.476,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,WEST,AP,AP,6277.304,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,WEST,ATSI,OE,6764.161,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,WEST,ATSI,PAPWR,502.858,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,WEST,CE,CE,10633.288,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,WEST,DAY,DAY,1971.000,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,WEST,DEOK,DEOK,3183.000,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RFC,WEST,DUQ,DUQ,1563.294,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,RTO,RTO,RTO,RTO,94660.815,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,SERC,SOUTH,DOM,DOM,13338.407,True
1/1/2015 12:00:00 PM,1/1/2015 7:00:00 AM,SERC,WEST,EKPC,EKPC,2029.067,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,DPL,DPL,2490.004,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,PEP,PEP,3739.475,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,WEST,AEP,AEP,16622.048,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,AE,AE,1083.004,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,BC,BC,4051.262,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,JC,JC,2453.523,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,ME,ME,1746.967,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,PE,PE,4492.301,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,PL,PLCO,5078.062,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,PL,UGI,139.682,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,PN,PN,1998.650,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,PS,PS,4334.956,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,MIDATL,RECO,RECO,144.274,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,WEST,AP,AP,6336.019,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,WEST,ATSI,OE,6761.167,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,WEST,ATSI,PAPWR,522.712,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,WEST,CE,CE,10531.194,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,WEST,DAY,DAY,1980.000,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,WEST,DEOK,DEOK,3167.000,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RFC,WEST,DUQ,DUQ,1556.877,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,RTO,RTO,RTO,RTO,94392.692,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,SERC,SOUTH,DOM,DOM,13139.429,True
1/1/2015 1:00:00 PM,1/1/2015 8:00:00 AM,SERC,WEST,EKPC,EKPC,2024.086,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,DPL,DPL,2405.216,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,PEP,PEP,3591.772,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,WEST,AEP,AEP,16460.072,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,AE,AE,1068.647,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,BC,BC,3947.371,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,JC,JC,2435.020,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,ME,ME,1770.691,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,PE,PE,4554.705,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,PL,PLCO,5087.215,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,PL,UGI,143.730,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,PN,PN,2069.012,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,PS,PS,4311.785,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,MIDATL,RECO,RECO,145.677,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,WEST,AP,AP,6339.987,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,WEST,ATSI,OE,6871.828,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,WEST,ATSI,PAPWR,539.459,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,WEST,CE,CE,10432.652,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,WEST,DAY,DAY,2008.000,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,WEST,DEOK,DEOK,3184.000,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RFC,WEST,DUQ,DUQ,1551.459,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,RTO,RTO,RTO,RTO,93594.824,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,SERC,SOUTH,DOM,DOM,12683.347,True
1/1/2015 2:00:00 PM,1/1/2015 9:00:00 AM,SERC,WEST,EKPC,EKPC,1993.179,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,DPL,DPL,2334.592,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,PEP,PEP,3539.882,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,WEST,AEP,AEP,16327.642,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,AE,AE,1073.814,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,BC,BC,3860.092,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,JC,JC,2421.271,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,ME,ME,1785.534,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,PE,PE,4611.832,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,PL,PLCO,5057.476,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,PL,UGI,146.735,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,PN,PN,2113.786,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,PS,PS,4316.304,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,MIDATL,RECO,RECO,146.400,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,WEST,AP,AP,6278.907,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,WEST,ATSI,OE,6892.966,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,WEST,ATSI,PAPWR,539.773,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,WEST,CE,CE,10541.927,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,WEST,DAY,DAY,2036.000,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,WEST,DEOK,DEOK,3207.000,True
1/1/2015 3:00:00 PM,1/1/2015 10:00:00 AM,RFC,WEST,DUQ,DUQ,1608.808,True
