datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,AE,AECO,871.977,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3359.200,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2365.684,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,AEP,AEPKPT,513.960,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,AEP,AEPOPT,4910.453,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,AP,AP,4427.229,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,BC,BC,2775.737,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,CE,CE,9162.491,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,DAY,DAY,1409.000,False
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,DEOK,DEOK,2163.916,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9879.540,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1614.804,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,DUQ,DUQ,1195.191,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,DPL,EASTON,22.132,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,960.926,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,JC,JC,2020.196,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,ME,ME,1330.384,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,ATSI,OE,5343.342,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,OVEC,OVEC,37.000,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,WEST,ATSI,PAPWR,432.142,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,PE,PE,3490.865,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2169.749,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,PL,PLCO,3442.294,False
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,PN,PN,1517.266,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,PS,PS,3947.314,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,RECO,RECO,128.029,False
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,PEP,SMECO,314.271,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,PL,UGI,95.495,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,AE,VMEU,63.569,True
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RTO,RTO,RTO,RTO,69964.156,False
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,MIDATL,AE,AECO,834.028,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3329.517,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2300.746,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,AEP,AEPKPT,509.988,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,AEP,AEPOPT,4796.248,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,AP,AP,4285.839,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,MIDATL,BC,BC,2674.685,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,CE,CE,8929.466,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,DAY,DAY,1361.000,False
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,DEOK,DEOK,2093.307,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9549.307,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1549.274,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,WEST,DUQ,DUQ,1155.045,True
