datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,RFC,WEST,CE,CE,10053.490,True
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,RFC,WEST,DAY,DAY,1694.000,True
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,RFC,WEST,DEOK,DEOK,2671.339,True
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,RFC,WEST,DUQ,DUQ,1325.884,True
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,RTO,RTO,RTO,RTO,74087.963,True
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,SERC,SOUTH,DOM,DOM,8338.315,True
1/1/2016 6:00:00 AM,1/1/2016 1:00:00 AM,SERC,WEST,EKPC,EKPC,1482.000,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,AE,AE,793.641,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,BC,BC,2872.381,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1621.352,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,DPL,EASTON,23.415,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,JC,JC,1933.974,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,ME,ME,1301.039,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,PE,PE,3637.649,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2269.001,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,PEP,SMECO,316.913,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,PL,PLCO,3306.778,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,PL,UGI,97.891,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,PN,PN,1571.941,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,PS,PS,3796.076,True
1/1/2016 7:00:00 AM,1/1/2016 2:00:00 AM,RFC,MIDATL,RECO,RECO,123.191,True
